pais,ano,kilograms,dollars,nao_consta
israel,2012,310,6552,0
italia,2012,1123066,4953550,0
japao,2012,0,0,0
luxemburgo,2012,252,1115,0
mexico,2012,0,0,0
moldavia,2012,0,0,0
nova_zelandia,2012,270,3046,0
paises_baixos,2012,0,0,0
panama,2012,0,0,0
peru,2012,0,0,0
portugal,2012,77260,382541,0
reino_unido,2012,0,0,0
romenia,2012,0,0,0
suica,2012,0,0,0
tunisia,2012,1988,4035,0
ucrania,2012,0,0,0
uruguai,2012,87,600,0
nao_consta_na_tabela,2012,0,0,1
nao_declarados,2012,0,0,1
outros,2012,0,0,0
africa_do_sul,2013,26985,158325,0
alemanha,2013,1247,11745,0
argentina,2013,702963,2545215,0
australia,2013,30,419,0
austria,2013,720,6050,0
bermudas,2013,0,0,0
bahamas,2013,0,0,0
belgica,2013,0,0,0
brasil,2013,10195,44337,0
bulgaria,2013,0,0,0
canada,2013,0,0,0
chile,2013,123026,478646,0
croacia,2013,0,0,0
cuba,2013,0,0,0
emirados_arabes_unidos,2013,0,0,0
eslovenia,2013,0,0,0
espanha,2013,850428,3917939,0
estados_unidos,2013,15698,50841,0
franca,2013,1491052,22873679,0
georgia,2013,0,0,0
granada,2013,0,0,0
grecia,2013,113,222,0
hong_kong,2013,283,1593,0
hungria,2013,1020,2984,0
indonesia,2013,0,0,0
irlanda,2013,0,0,0
israel,2013,0,0,0
italia,2013,978230,4223637,0
japao,2013,0,0,0
luxemburgo,2013,0,0,0
mexico,2013,0,0,0
moldavia,2013,0,0,0
nova_zelandia,2013,180,1950,0
paises_baixos,2013,0,0,0
panama,2013,0,0,0
peru,2013,0,0,0
portugal,2013,66552,331054,0
reino_unido,2013,0,0,0
romenia,2013,0,0,0
suica,2013,0,0,0
tunisia,2013,800,3887,0
ucrania,2013,0,0,0
uruguai,2013,0,0,0
nao_consta_na_tabela,2013,0,0,1
nao_declarados,2013,0,0,1
outros,2013,0,0,0
africa_do_sul,2014,18659,114275,0
alemanha,2014,5093,34413,0
argentina,2014,807366,3221463,0
australia,2014,0,0,0
austria,2014,698,6352,0
bermudas,2014,0,0,0
bahamas,2014,0,0,0
belgica,2014,0,0,0
brasil,2014,8606,37228,0
bulgaria,2014,222,546,0
canada,2014,0,0,0
chile,2014,133935,599993,0
croacia,2014,0,0,0
cuba,2014,0,0,0
emirados_arabes_unidos,2014,8,271,0
eslovenia,2014,445,2329,0
espanha,2014,925502,4519845,0
estados_unidos,2014,27023,101802,0
franca,2014,1230946,20831149,0
georgia,2014,0,0,0
granada,2014,0,0,0
grecia,2014,329,1459,0
hong_kong,2014,0,0,0
hungria,2014,518,1715,0
indonesia,2014,0,0,0
irlanda,2014,0,0,0
israel,2014,0,0,0
italia,2014,1095148,4462987,0
japao,2014,0,0,0
luxemburgo,2014,0,0,0
mexico,2014,0,0,0
moldavia,2014,0,0,0
nova_zelandia,2014,450,3023,0
paises_baixos,2014,0,0,0
panama,2014,0,0,0
peru,2014,305,977,0
portugal,2014,60430,316889,0
reino_unido,2014,0,0,0
romenia,2014,743,1011,0
suica,2014,0,0,0
tunisia,2014,0,0,0
ucrania,2014,0,0,0
uruguai,2014,1068,3310,0
nao_consta_na_tabela,2014,0,0,1
nao_declarados,2014,0,0,1
outros,2014,0,0,0
africa_do_sul,2015,19686,96316,0
alemanha,2015,3647,5589,0
argentina,2015,490536,1814349,0
australia,2015,4967,15439,0
austria,2015,0,0,0
bermudas,2015,0,0,0
bahamas,2015,73,684,0
belgica,2015,0,0,0
brasil,2015,6383,47936,0
bulgaria,2015,4,7,0
canada,2015,0,0,0
chile,2015,236342,838250,0
croacia,2015,225,483,0
cuba,2015,29,243,0
emirados_arabes_unidos,2015,104,2005,0
eslovenia,2015,1058,5075,0
espanha,2015,899587,4183324,0
estados_unidos,2015,18519,85864,0
franca,2015,1341884,21849752,0
georgia,2015,0,0,0
granada,2015,0,0,0
grecia,2015,577,1574,0
hong_kong,2015,0,0,0
hungria,2015,0,0,0
indonesia,2015,0,0,0
irlanda,2015,391,4062,0
israel,2015,0,0,0
italia,2015,1017420,3670403,0
japao,2015,0,0,0
luxemburgo,2015,0,0,0
mexico,2015,1154,9334,0
moldavia,2015,0,0,0
nova_zelandia,2015,135,1684,0
paises_baixos,2015,0,0,0
panama,2015,0,0,0
peru,2015,0,0,0
portugal,2015,59472,223379,0
reino_unido,2015,467,4211,0
romenia,2015,488,528,0
suica,2015,0,0,0
tunisia,2015,0,0,0
ucrania,2015,0,0,0
uruguai,2015,1760,2832,0
nao_consta_na_tabela,2015,0,0,1
nao_declarados,2015,0,0,1
outros,2015,0,0,0
africa_do_sul,2016,7394,50715,0
alemanha,2016,3420,8275,0
argentina,2016,358510,1240249,0
australia,2016,19182,32115,0
austria,2016,0,0,0
bermudas,2016,0,0,0
bahamas,2016,60,688,0
belgica,2016,0,0,0
brasil,2016,1014,4936,0
bulgaria,2016,0,0,0
canada,2016,0,0,0
chile,2016,117678,523242,0
croacia,2016,0,0,0
cuba,2016,0,0,0
emirados_arabes_unidos,2016,2371,38954,0
eslovenia,2016,2115,9486,0
espanha,2016,864154,3249876,0
estados_unidos,2016,12343,30366,0
franca,2016,1171383,12017375,0
georgia,2016,0,0,0
granada,2016,0,0,0
grecia,2016,0,0,0
hong_kong,2016,0,0,0
hungria,2016,1238,5927,0
indonesia,2016,0,0,0
irlanda,2016,0,0,0
israel,2016,0,0,0
italia,2016,1089617,3467993,0
japao,2016,0,0,0
luxemburgo,2016,0,0,0
mexico,2016,0,0,0
moldavia,2016,0,0,0
nova_zelandia,2016,0,0,0
paises_baixos,2016,0,0,0
panama,2016,0,0,0
peru,2016,0,0,0
portugal,2016,88448,321629,0
reino_unido,2016,0,0,0
romenia,2016,0,0,0
suica,2016,11,711,0
tunisia,2016,0,0,0
ucrania,2016,1739,2423,0
uruguai,2016,7880,42863,0
nao_consta_na_tabela,2016,0,0,1
nao_declarados,2016,0,0,1
outros,2016,0,0,0
africa_do_sul,2017,4913,23919,0
alemanha,2017,4819,37116,0
argentina,2017,661857,2249681,0
australia,2017,19198,51731,0
austria,2017,0,0,0
bermudas,2017,0,0,0
bahamas,2017,519,11136,0
belgica,2017,923,50574,0
brasil,2017,6166,180512,0
bulgaria,2017,3,716,0
canada,2017,0,0,0
chile,2017,304391,1350744,0
croacia,2017,0,0,0
cuba,2017,0,0,0
emirados_arabes_unidos,2017,0,0,0
eslovenia,2017,2093,10110,0
espanha,2017,1493908,5592839,0
estados_unidos,2017,8408,226792,0
franca,2017,1778528,14966946,0
georgia,2017,0,0,0
granada,2017,0,0,0
grecia,2017,156,277,0
hong_kong,2017,0,0,0
hungria,2017,1624,6960,0
indonesia,2017,0,0,0
irlanda,2017,0,0,0
israel,2017,0,0,0
italia,2017,3065767,5635842,0
japao,2017,0,0,0
luxemburgo,2017,0,0,0
mexico,2017,0,0,0
moldavia,2017,0,0,0
nova_zelandia,2017,0,0,0
paises_baixos,2017,0,0,0
panama,2017,0,0,0
peru,2017,0,0,0
portugal,2017,123786,492083,0
reino_unido,2017,350,2424,0
romenia,2017,0,0,0
suica,2017,0,0,0
tunisia,2017,0,0,0
ucrania,2017,0,0,0
uruguai,2017,1080,7920,0
nao_consta_na_tabela,2017,0,0,1
nao_declarados,2017,0,0,1
outros,2017,0,0,0
africa_do_sul,2018,15368,74800,0
alemanha,2018,18376,82273,0
argentina,2018,706478,2462909,0
australia,2018,57917,212199,0
austria,2018,1228,11638,0
bermudas,2018,0,0,0
bahamas,2018,169,2283,0
belgica,2018,0,0,0
brasil,2018,566215,162992,0
bulgaria,2018,0,0,0
canada,2018,3852,109402,0
chile,2018,316293,1312445,0
croacia,2018,0,0,0
cuba,2018,0,0,0
emirados_arabes_unidos,2018,0,0,0
eslovenia,2018,1800,8860,0
espanha,2018,1515106,5707839,0
estados_unidos,2018,26405,64081,0
franca,2018,3637804,12678962,0
georgia,2018,0,0,0
granada,2018,0,0,0
grecia,2018,0,0,0
hong_kong,2018,0,0,0
hungria,2018,1802,5977,0
indonesia,2018,35,271,0
irlanda,2018,0,0,0
israel,2018,0,0,0
italia,2018,2147490,5947967,0
japao,2018,0,0,0
luxemburgo,2018,208,1902,0
mexico,2018,95,777,0
moldavia,2018,0,0,0
nova_zelandia,2018,0,0,0
paises_baixos,2018,305,10695,0
panama,2018,15057,30546,0
peru,2018,0,0,0
portugal,2018,128802,526987,0
reino_unido,2018,3834,104831,0
romenia,2018,0,0,0
suica,2018,576,4031,0
tunisia,2018,0,0,0
ucrania,2018,0,0,0
uruguai,2018,776,5786,0
nao_consta_na_tabela,2018,0,0,1
nao_declarados,2018,0,0,1
outros,2018,0,0,0
africa_do_sul,2019,17583,72077,0
alemanha,2019,26853,169989,0
argentina,2019,757716,2282614,0
australia,2019,16701,27592,0
austria,2019,1269,11571,0
bermudas,2019,0,0,0
bahamas,2019,0,0,0
belgica,2019,0,0,0
brasil,2019,15464,238268,0
bulgaria,2019,0,0,0
canada,2019,0,0,0
chile,2019,233064,912613,0
croacia,2019,0,0,0
cuba,2019,0,0,0
emirados_arabes_unidos,2019,0,0,0
eslovenia,2019,518,2539,0
espanha,2019,1440241,4463736,0
estados_unidos,2019,13239,105197,0
franca,2019,1610293,13991734,0
georgia,2019,0,0,0
granada,2019,0,0,0
grecia,2019,230,318,0
hong_kong,2019,0,0,0
hungria,2019,585,1379,0
indonesia,2019,66,529,0
irlanda,2019,0,0,0
israel,2019,5035,17085,0
italia,2019,1874314,4790173,0
japao,2019,0,0,0
luxemburgo,2019,518,4067,0
mexico,2019,133,1104,0
moldavia,2019,0,0,0
nova_zelandia,2019,72,657,0
paises_baixos,2019,827,47027,0
panama,2019,0,0,0
peru,2019,0,0,0
portugal,2019,144296,621259,0
reino_unido,2019,1320,11869,0
romenia,2019,0,0,0
suica,2019,0,0,0
tunisia,2019,0,0,0
ucrania,2019,0,0,0
uruguai,2019,2241,22983,0
nao_consta_na_tabela,2019,0,0,1
nao_declarados,2019,0,0,1
outros,2019,0,0,0
africa_do_sul,2020,3574,14542,0
alemanha,2020,21174,65359,0
argentina,2020,469547,1304986,0
australia,2020,7426,15190,0
austria,2020,909,9399,0
bermudas,2020,0,0,0
bahamas,2020,0,0,0
belgica,2020,0,0,0
brasil,2020,3491,106310,0
bulgaria,2020,0,0,0
canada,2020,0,0,0
chile,2020,253225,775535,0
croacia,2020,0,0,0
cuba,2020,0,0,0
emirados_arabes_unidos,2020,0,0,0
eslovenia,2020,68,327,0
espanha,2020,1421655,3871128,0
estados_unidos,2020,13255,31083,0
franca,2020,1116188,8814571,0
georgia,2020,0,0,0
granada,2020,0,0,0
grecia,2020,0,0,0
hong_kong,2020,72,5061,0
hungria,2020,765,2061,0
indonesia,2020,0,0,0
irlanda,2020,0,0,0
israel,2020,296,9540,0
italia,2020,1524542,3544718,0
japao,2020,0,0,0
luxemburgo,2020,0,0,0
mexico,2020,0,0,0
moldavia,2020,0,0,0
nova_zelandia,2020,0,0,0
paises_baixos,2020,3412,151690,0
panama,2020,0,0,0
peru,2020,0,0,0
portugal,2020,102324,324099,0
reino_unido,2020,2309,17975,0
romenia,2020,0,0,0
suica,2020,481,15222,0
tunisia,2020,0,0,0
ucrania,2020,0,0,0
uruguai,2020,2908,18124,0
nao_consta_na_tabela,2020,0,0,1
nao_declarados,2020,0,0,1
outros,2020,0,0,0
africa_do_sul,2021,6980,36677,0
alemanha,2021,19977,46237,0
argentina,2021,723847,2211657,0
australia,2021,8062,26208,0
austria,2021,90,1434,0
bermudas,2021,70,611,0
bahamas,2021,0,0,0
belgica,2021,0,0,0
brasil,2021,548,3488,0
bulgaria,2021,0,0,0
canada,2021,0,0,0
chile,2021,232948,686466,0
croacia,2021,0,0,0
cuba,2021,0,0,0
emirados_arabes_unidos,2021,0,0,0
eslovenia,2021,450,2426,0
espanha,2021,2016806,5732174,0
estados_unidos,2021,143,2173,0
franca,2021,1134059,12590570,0
georgia,2021,0,0,0
granada,2021,0,0,0
grecia,2021,92,422,0
hong_kong,2021,0,0,0
hungria,2021,1142,2471,0
indonesia,2021,0,0,0
irlanda,2021,0,0,0
israel,2021,0,0,0
italia,2021,1093108,3142129,0
japao,2021,0,0,0
luxemburgo,2021,0,0,0
mexico,2021,0,0,0
moldavia,2021,0,0,0
nova_zelandia,2021,0,0,0
paises_baixos,2021,0,0,0
panama,2021,0,0,0
peru,2021,0,0,0
portugal,2021,65238,277677,0
reino_unido,2021,254,3016,0
romenia,2021,432,2271,0
suica,2021,66,376,0
tunisia,2021,0,0,0
ucrania,2021,0,0,0
uruguai,2021,8947,47217,0
nao_consta_na_tabela,2021,0,0,1
nao_declarados,2021,0,0,1
outros,2021,0,0,0
africa_do_sul,2022,9882,64582,0
alemanha,2022,12447,26877,0
argentina,2022,1333420,4123623,0
australia,2022,0,0,0
austria,2022,0,0,0
bermudas,2022,5,67,0
bahamas,2022,0,0,0
belgica,2022,0,0,0
brasil,2022,0,0,0
bulgaria,2022,976,1535,0
canada,2022,54,1017,0
chile,2022,342625,959421,0
croacia,2022,0,0,0
cuba,2022,0,0,0
emirados_arabes_unidos,2022,0,0,0
eslovenia,2022,803,2982,0
espanha,2022,2236061,5668798,0
estados_unidos,2022,181,2053,0
franca,2022,1268840,13164535,0
georgia,2022,915,2325,0
granada,2022,0,0,0
grecia,2022,92,366,0
hong_kong,2022,0,0,0
hungria,2022,2090,3828,0
indonesia,2022,0,0,0
irlanda,2022,0,0,0
israel,2022,0,0,0
italia,2022,1169909,3356633,0
japao,2022,0,0,0
luxemburgo,2022,0,0,0
mexico,2022,0,0,0
moldavia,2022,2892,3713,0
nova_zelandia,2022,270,3114,0
paises_baixos,2022,0,0,0
panama,2022,0,0,0
peru,2022,0,0,0
portugal,2022,103443,391952,0
reino_unido,2022,0,0,0
romenia,2022,1914,5007,0
suica,2022,0,0,0
tunisia,2022,0,0,0
ucrania,2022,1330,1616,0
uruguai,2022,1206,5579,0
nao_consta_na_tabela,2022,0,0,1
nao_declarados,2022,0,0,1
outros,2022,0,0,0
africa_do_sul,2023,7650,69382,0
alemanha,2023,322,5111,0
argentina,2023,839006,2765843,0
australia,2023,3150,10474,0
austria,2023,882,8833,0
bermudas,2023,3,54,0
bahamas,2023,0,0,0
belgica,2023,0,0,0
brasil,2023,7,184,0
bulgaria,2023,0,0,0
canada,2023,23,279,0
chile,2023,592991,1952709,0
croacia,2023,0,0,0
cuba,2023,0,0,0
emirados_arabes_unidos,2023,0,0,0
eslovenia,2023,0,0,0
espanha,2023,3438264,9801916,0
estados_unidos,2023,259,10273,0
franca,2023,1401753,20166147,0
georgia,2023,0,0,0
granada,2023,2,40,0
grecia,2023,300,1757,0
hong_kong,2023,0,0,0
hungria,2023,0,0,0
indonesia,2023,0,0,0
irlanda,2023,0,0,0
israel,2023,0,0,0
italia,2023,952639,3533749,0
japao,2023,0,0,0
luxemburgo,2023,0,0,0
mexico,2023,0,0,0
moldavia,2023,955,1165,0
nova_zelandia,2023,0,0,0
paises_baixos,2023,0,0,0
panama,2023,0,0,0
peru,2023,0,0,0
portugal,2023,95326,386265,0
reino_unido,2023,1507,28581,0
romenia,2023,743,3841,0
suica,2023,464,34430,0
tunisia,2023,0,0,0
ucrania,2023,0,0,0
uruguai,2023,10814,45704,0
nao_consta_na_tabela,2023,0,0,1
nao_declarados,2023,0,0,1
outros,2023,0,0,0
africa_do_sul,2024,2018,19706,0
alemanha,2024,15168,46600,0
argentina,2024,1171895,3786391,0
australia,2024,15891,26618,0
austria,2024,0,0,0
bermudas,2024,0,13,0
bahamas,2024,0,0,0
belgica,2024,0,0,0
brasil,2024,338,3090,0
bulgaria,2024,0,0,0
canada,2024,161,2038,0
chile,2024,718033,2187643,0
croacia,2024,0,0,0
cuba,2024,0,0,0
emirados_arabes_unidos,2024,0,0,0
eslovenia,2024,0,0,0
espanha,2024,2566076,7721229,0
estados_unidos,2024,2055,72418,0
franca,2024,1508700,24231961,0
georgia,2024,0,0,0
granada,2024,90,257,0
grecia,2024,89,1058,0
hong_kong,2024,0,0,0
hungria,2024,13452,27750,0
indonesia,2024,0,0,0
irlanda,2024,0,0,0
israel,2024,0,0,0
italia,2024,1040554,3741555,0
japao,2024,349,1504,0
luxemburgo,2024,12,104,0
mexico,2024,0,0,0
moldavia,2024,1494,4569,0
nova_zelandia,2024,0,0,0
paises_baixos,2024,0,0,0
panama,2024,0,0,0
peru,2024,0,0,0
portugal,2024,89226,356974,0
reino_unido,2024,671,22123,0
romenia,2024,743,3843,0
suica,2024,5,13,0
tunisia,2024,0,0,0
ucrania,2024,0,0,0
uruguai,2024,2383,11651,0
nao_consta_na_tabela,2024,0,0,1
nao_declarados,2024,0,0,1
outros,2024,0,0,0
